,Years 1,Years 2,Years 3,Years 4,Years 5,Years 6,Years 7,Years 8,Years 9,Years 10,Years 11,Years 12,Years 13,Years 14,Years 15,Years 16,Years 17,Years 18,Years 19,Years 20,Years 21,Years 22,Years 23,Years 24,Years 25,Years 26,Years 27,Years 28,Years 29,Years 30,Years 31
Sample No. 291,1,0.696549725056626,0.72216030201083,0.829972493731417,0.738985530730803,0.735895104870666,0.707337861754,0.704499523831997,0.863341181177646,0.890678847432137,0.906557954870164,0.910000838118605,0.838992489577271,0.92661837188527,0.98199741512537,0.999142426047474,0.969331864882261,0.942814906910062,0.922754862140864,0.97915818290785,0.94284223491326,1,1,1,1,1,1,1,1,1,1
Sample No. 292,1,0.768214138272684,0.745278788242955,0.718055890047923,0.693645304454491,0.760735284445342,0.711395060167648,0.808087921679486,0.881789907492697,0.916199003405869,0.879740842456929,0.913411658645608,0.85337420045957,0.946977410167456,0.990737766269594,0.958658214006573,0.925162176005542,0.991770202331245,0.934737646654248,0.938043344132602,0.983600399680436,1,1,1,1,1,1,1,1,1,1
Sample No. 293,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.81959996661311,0.757696159185376,0.801512934606522,0.755634175347164,0.790728411452379,0.784445627861656,0.692653475668281,0.908767934836447,0.878666851095855,0.906406727061607
Sample No. 294,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.786473317177966,0.784924463917501,0.752302106552757,0.686004207540769,0.80564382667793,0.756726013404783,0.717609153538011,0.854984633204527,0.859742004207335,0.884405323401093
Sample No. 295,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Sample No. 296,1,1,0.82725918118516,0.724951143599115,0.755366643787362,0.785042531789746,0.743587989093736,0.79162555892393,0.829405828601681,0.899959589335136,0.893284659964964,0.873627023082227,0.882836312593892,0.870781180745922,0.982362549044192,0.948873421028256,0.985212839618325,0.978790444154292,0.950654793567956,0.995396166685969,0.992549063060433,0.991833094935864,1,1,1,1,1,1,1,1,1
Sample No. 297,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.803881732108071,0.709417005408555,0.73994463443663,0.713285747905262,0.830012912840117,0.719659942157101,0.7776158268461,0.844855215863325
Sample No. 298,1,0.820326546790544,0.790890571522992,0.721320017090999,0.765378723190166,0.693601138111204,0.804612542841583,0.726436092042364,0.839577773646451,0.86057147571072,0.870243162653409,0.895788144307211,0.864354871246964,0.988021845929325,0.998971560951322,0.988615526519716,0.96993943978101,0.958001704309136,0.953842006158084,0.977219957169145,0.931927794646472,1,1,1,1,1,1,1,1,1,1
Sample No. 299,1,1,1,1,1,1,1,0.699768302428071,0.812220211712643,0.792333021132741,0.758817577188835,0.713369170088787,0.736491648237221,0.743851959113032,0.91295178494975,0.874557151310146,0.889785121169873,0.873043530661613,0.890886546905153,0.978309177309275,0.952213972229511,0.922349408324808,0.953879463523626,0.999717248100787,0.991430174391717,0.947577049024403,0.950803843680769,1,1,1,1
Sample No. 300,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.830645948638208,0.81172742261691,0.787245653815567,0.807544695913326,0.790099812684581,0.812446595357265,0.824638212659862,0.893202376830392,0.866345773085952,0.867481945338659,0.844886963039637,0.881593206803314,0.93695621881634,0.988845692425966,0.947144625205547
Sample No. 301,1,1,1,1,1,1,1,1,1,1,1,0.765689278220758,0.834398488375824,0.754088397022802,0.784014543543104,0.791087802035268,0.745081220184453,0.713652566460893,0.865018139397725,0.867634048259817,0.913308832748793,0.851608967131004,0.875662899685092,0.963975771162659,0.996364604327828,0.982070497050881,0.953431763313711,0.994409367088228,0.935597739890218,0.991658418551087,0.999166270103306
Sample No. 302,1,1,1,1,1,1,0.695390449244529,0.756192156021949,0.829856730707921,0.83558159722155,0.791226116010454,0.738609243139159,0.73377266473975,0.871729811977595,0.876247301111929,0.892027747520246,0.880843366928399,0.912325759338215,0.990648831799626,0.988121653012931,0.979083288479596,0.973412127215415,0.96854894394055,0.999604732189327,0.986828597187996,0.920633069518954,1,1,1,1,1
Sample No. 303,1,1,1,0.828182518856134,0.736579793867655,0.724872062333394,0.690137582401745,0.80799564485345,0.770741983434651,0.757902226947714,0.880486140586436,0.859335221556015,0.903263764371164,0.836861058169045,0.86737290816661,0.942263934090734,0.946351603083313,0.924186218064278,0.971957005988807,0.989937541633844,0.989849061090499,0.934879242423922,0.965160703919828,1,1,1,1,1,1,1,1
Sample No. 304,1,1,1,1,1,1,1,1,1,1,1,0.759573176492937,0.813387213439215,0.687151446835138,0.761260513531975,0.807601297159214,0.818497903821059,0.77067284576036,0.868085488721728,0.894763375228271,0.870289609706961,0.897292571119964,0.854466006156057,0.924267105311155,0.989520153533667,0.989228331297636,0.958485336434096,0.94807182662189,0.971782896891236,0.972093225698918,0.955433997772634
Sample No. 305,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.767399424164556,0.775553758001421,0.779055728357285,0.711661094649695,0.784567585914861,0.806462516148109,0.71151011624746,0.848998615493067
Sample No. 306,1,1,1,1,1,1,0.809433853604365,0.774956532313023,0.818114004064351,0.775836515288334,0.81087816818757,0.76487370538665,0.747287419102155,0.841637567353435,0.886710840961896,0.859057992416434,0.853126679774374,0.886279242272489,0.934748426489532,0.925798583570868,0.988588085938245,0.983931255210191,0.971351731773466,0.941986752822995,0.961806303784251,0.993954019006342,1,1,1,1,1
Sample No. 307,1,1,1,1,1,1,0.741812791653443,0.742123602716252,0.746818486334756,0.772743804276921,0.736079858396202,0.789207842470147,0.817133833597414,0.871589843716472,0.852120750796981,0.919018679259345,0.859168583355844,0.872475931455381,0.946849019546062,0.950791375003755,0.963605425655842,0.948348481096327,0.939249406717718,0.946795398592949,0.940423954091966,0.976909170970321,1,1,1,1,1
Sample No. 308,1,1,0.719359403046779,0.784327716870699,0.781090104371775,0.757739692555275,0.68703021922987,0.758708712262101,0.768317327882629,0.884378575602546,0.848784273906611,0.840826321935281,0.847678114075214,0.89116791312024,0.956641098950058,0.980691264551133,0.92822380669415,0.956314612682909,0.934070424344391,0.954205034617335,0.952435993012041,0.988975241687149,1,1,1,1,1,1,1,1,1
Sample No. 309,1,1,1,1,1,1,1,1,1,1,1,0.751878365933895,0.807676047670189,0.825655790757388,0.811219236349221,0.785739087012131,0.71091834651446,0.828347427457571,0.853278768261895,0.912826682670042,0.858895971337333,0.895908181514591,0.895658045309596,0.945200262796134,0.942312130220234,0.971658328752965,0.965427305102348,0.955058270320296,0.980048872977495,0.972160983122885,0.983822448085994
Sample No. 310,1,1,1,1,0.70287863136176,0.726231952467002,0.692848146312404,0.708630402806681,0.729577096017543,0.773949087691959,0.779924621341284,0.854696573067456,0.840837919049896,0.887686225311831,0.907671983341686,0.862915097272024,0.995269877444953,0.936089258901775,0.963578828796744,0.935818901583552,0.943603047598153,0.995777218770236,0.971937178168446,0.939610822703689,1,1,1,1,1,1,1
Sample No. 311,1,0.797609699530527,0.740314150149003,0.719026583935134,0.754371246056631,0.788079801855143,0.831119828789029,0.686001662236173,0.873430393191986,0.91604198041372,0.882587045907974,0.873541314618662,0.857501451059245,0.945038693137467,0.968171957042068,0.988049226570874,0.978924780022353,0.955792865101248,0.984229350164533,0.999396378137171,0.980770477578044,1,1,1,1,1,1,1,1,1,1
Sample No. 312,1,1,1,0.771987481439952,0.707507254953031,0.826557898464613,0.775548589929473,0.779646316661034,0.749533759547863,0.721512509942055,0.895741451255977,0.86208470381517,0.910597573244944,0.884878262159415,0.913856756892987,0.963193714339286,0.94394680576399,0.927384204901755,0.96778866507113,0.939436719641089,0.984644964002073,0.954641247075051,0.934796821568161,1,1,1,1,1,1,1,1
Sample No. 313,1,1,1,0.823838166148867,0.698285356631037,0.819451054419857,0.784542251926847,0.79398359636683,0.829657888181042,0.835701530660968,0.900273207532242,0.861977683206089,0.889686476862058,0.85258613702748,0.880390834067017,0.995071696285158,0.967836764007807,0.990437054820359,0.974776078537107,0.923817657642066,0.950324324648827,0.981512396745384,0.924426746889949,1,1,1,1,1,1,1,1
Sample No. 314,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.797242626304738,0.740336149292067,0.80747892001085,0.705961740274448,0.735487197003327,0.834453577805776,0.713004922681954,0.912473203304224,0.91487688219361,0.884765082044527,0.874286634946242,0.893480667917989,0.998827350847423,0.979416802767664
Sample No. 315,1,1,1,1,1,0.717209759239573,0.690963324405253,0.744537988865282,0.8246754386127,0.774009857467841,0.785395357735921,0.734332613939419,0.843482126739807,0.858777269163169,0.915009956280701,0.891820021585561,0.896139886316843,0.970577752031386,0.921072538085282,0.94054326152429,0.981167431306094,0.996766006089747,0.928723937403411,0.996153135094792,0.972182313539088,1,1,1,1,1,1
Sample No. 316,1,0.796216172086075,0.802590524930507,0.687728052587714,0.797554632242769,0.716352283176035,0.827432068136055,0.822566475429572,0.884933580149896,0.906018489130773,0.868992087949999,0.907744483227842,0.838326615333557,0.98145319648087,0.964503398537636,0.988723294325173,0.930390814729035,0.975182975940406,0.963062411621213,0.979922986831516,0.999932104311883,1,1,1,1,1,1,1,1,1,1
Sample No. 317,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Sample No. 318,1,1,1,1,1,0.718973707956262,0.731393004291691,0.717120170000941,0.748711902416777,0.741221243482083,0.811148193922359,0.756799076114781,0.899171414404176,0.891404126791284,0.86337104955595,0.902343201850541,0.873843926287256,0.989150335602462,0.936083689816296,0.929097599741072,0.922366306651384,0.92883159019053,0.987496600225568,0.992310896571726,0.978104612641037,1,1,1,1,1,1
Sample No. 319,1,1,1,1,1,0.769238179585896,0.720124290966429,0.694288426301442,0.765183847154491,0.722872215673793,0.806317586231977,0.721169072076678,0.858121916395612,0.905557751587592,0.869933908988722,0.853708086886443,0.904864494347945,0.941328132487834,0.979381897002459,0.929404714684933,0.99870474671945,0.996129504665732,0.984511126670986,0.971735508702695,0.99142047194764,1,1,1,1,1,1
Sample No. 320,1,1,1,1,1,1,1,0.802431220644154,0.780447294052225,0.719648428949528,0.733961294022389,0.827943725105375,0.757505587047432,0.708806298930664,0.845011531216092,0.875708626621403,0.842926512420177,0.89064839619305,0.859486158423126,0.952099541574717,0.92717669589445,0.950538368560374,0.978012299221009,0.93695882095024,0.965125715006143,0.927873891461641,0.98577033104375,1,1,1,1
Sample No. 321,1,1,0.754732940335758,0.713097231079824,0.719485432714224,0.742924603087828,0.700197489432991,0.721721686272882,0.724663656020071,0.879748901628889,0.854061284698546,0.858058775021695,0.91599835726805,0.88032670958247,0.983318104986101,0.941180898677558,0.984066480789334,0.923022875003517,0.9448714662157,0.936662355754525,0.977694548405707,0.94533525666222,1,1,1,1,1,1,1,1,1
Sample No. 322,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.763114485425409,0.781544593373779,0.743096682442352,0.801474149794318,0.763999659138732,0.713879053342622,0.727304401052184,0.854055936820805
Sample No. 323,1,0.72990584564535,0.755987478398252,0.809264670406934,0.794076884679031,0.779197790929116,0.697108366644476,0.773374765658751,0.88119341670163,0.8970573784234,0.875660826013424,0.860001469509676,0.855928191227838,0.977188379205763,0.932040380518883,0.943830981329083,0.989486593138427,0.922079581487924,0.964808297362179,0.963818204514682,0.966189171727747,1,1,1,1,1,1,1,1,1,1
Sample No. 324,1,1,1,1,0.722719127756078,0.78545119532058,0.688936774748378,0.797001504689921,0.736338255288079,0.686711169315036,0.788206979284529,0.876568973278627,0.879505387138575,0.851129722848535,0.864006900621578,0.916893076713197,0.924147335588932,0.987542535047978,0.967292666770518,0.977412897832692,0.981688411328942,0.989010214954615,0.928104813694954,0.954750098660588,1,1,1,1,1,1,1
Sample No. 325,1,1,1,1,1,1,0.789290318441577,0.725625974674709,0.696801329952665,0.764236533084419,0.71990611942159,0.831787994854618,0.756226835832,0.838989270172082,0.88842934941873,0.838989224211313,0.911458987326361,0.85375985717494,0.996781483851373,0.963341858517379,0.95468611408025,0.938416181411594,0.937525860518217,0.933465180806816,0.921518748346716,0.973352324776351,1,1,1,1,1
Sample No. 326,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75412304595951,0.805839160749689,0.778415044491645,0.781060696394648,0.806959388138726,0.722541287554428,0.694932024170645,0.867032055417076,0.845176592864096,0.917648018174805,0.868453166620806,0.859111541758291,0.97016101250425
Sample No. 327,1,0.830253936246969,0.700840421185363,0.818598415971734,0.781012760534883,0.689136093297508,0.716882416060194,0.825268275047652,0.860303536924534,0.888929066153243,0.87433864360489,0.886495477912016,0.845529210573062,0.921636838018894,0.972338215205818,0.955496010947973,0.989358794987202,0.925683782249689,0.944228736236691,0.957628064006567,0.994092694204301,1,1,1,1,1,1,1,1,1,1
Sample No. 328,1,1,1,1,1,0.728090549669228,0.792013200955931,0.717918727117591,0.828124497157056,0.80271792723937,0.779044176802505,0.79594546294678,0.874705141720362,0.848977543106303,0.856676944863982,0.859046051300131,0.875257272389717,0.99229773318395,0.998523658681661,0.975936463028192,0.960541643463075,0.925141163207591,0.930203242916614,0.926669187247753,0.949891968537122,1,1,1,1,1,1
Sample No. 329,1,1,1,1,1,1,1,1,1,1,1,1,1,0.703476633912884,0.747820953991264,0.69829414739646,0.830711054617073,0.726476725937333,0.729457711453084,0.718024183264002,0.860437766993418,0.88463351380825,0.903723999572918,0.902185256591998,0.90824049147591,0.947378244083375,0.998100659940392,0.965053520668298,0.962015337534249,0.988665853515267,0.959570736978203
Sample No. 330,1,1,0.768579193206038,0.759208042071201,0.784237076366786,0.829827703548595,0.694480907068588,0.79325178431021,0.725982768055052,0.867899690278806,0.842258327288553,0.91515751780849,0.863609450920485,0.849273352424614,0.969817315638065,0.938936294019222,0.971889701765031,0.96642281357199,0.975103361960501,0.974174231663346,0.986049151904881,0.977384886424989,1,1,1,1,1,1,1,1,1
Sample No. 331,1,1,1,0.790517731862143,0.707817788225599,0.698591805367265,0.689995080129243,0.782933704533149,0.811979171821382,0.827320998594165,0.91620174051635,0.83751191006694,0.90801952617988,0.856484310353175,0.858097398046404,0.99541978020221,0.975752213913947,0.920206105224788,0.981203206963837,0.942476796656847,0.999108559284359,0.921564041003585,0.977092081494629,1,1,1,1,1,1,1,1
Sample No. 332,1,1,1,1,1,1,1,1,1,0.76693836074695,0.725516428089701,0.806261200715322,0.69074416987272,0.796491512960289,0.821255772538949,0.772571483139414,0.914700595752336,0.912365140031092,0.870760026196949,0.908600551661104,0.886693340548314,0.945533789172769,0.947471550647169,0.942391835339367,0.98538983002305,0.987540810890496,0.941401957627386,0.984453202914447,0.972893972750753,1,1
Sample No. 333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.74560608064197,0.818595606322866,0.781430303330068,0.76750365477195,0.80254682692606,0.743607234292664,0.828467598069925,0.858562536225654,0.891686691721901,0.889056582194753,0.851258270367049,0.842763169802725
Sample No. 334,1,1,1,1,1,1,1,1,1,1,1,0.744019111130852,0.760963617266621,0.689653117758222,0.803573865153827,0.818202001370024,0.719049599244259,0.784290290310979,0.899644759983756,0.855766720387153,0.909968224611133,0.856807705285959,0.898014221690595,0.921465587429702,0.925577950719744,0.931191279049963,0.998563098050654,0.988576710503548,0.95754022648558,0.974091075323522,0.927979254405946
Sample No. 335,1,1,1,1,1,1,1,1,1,1,1,1,0.826042546053883,0.743187619805336,0.82700842429325,0.758231177077629,0.771501080472022,0.745752208471764,0.812504507777281,0.890188383832574,0.864195416226052,0.849927036229521,0.850940171757713,0.891843272121623,0.981497594192624,0.988146656453609,0.951543067917228,0.964411659296602,0.978288924675435,0.96456083914265,0.938700777292252
Sample No. 336,1,1,1,1,1,1,1,1,1,1,1,0.772196748435032,0.79704090497829,0.746674319730606,0.805081843644381,0.688102747792378,0.834241426981986,0.822387483903673,0.871272465087473,0.872246494729072,0.86800928674452,0.84021879502479,0.914570785310119,0.963918670956045,0.989239402227104,0.955257308222353,0.959586300645024,0.925368247050792,0.970797556005418,0.999777768682689,0.935196525976062
Sample No. 337,1,1,1,0.698451752147172,0.743696314470377,0.726796342783142,0.753884634388611,0.801882723114919,0.799938508857973,0.754318334454671,0.890859675403684,0.878541431393474,0.862549371864647,0.910279011194594,0.836103912683204,0.943087264765054,0.923024460654706,0.991925883293152,0.976135786734521,0.926150848940015,0.931256472989917,0.976646352503449,0.9626813011989,1,1,1,1,1,1,1,1
Sample No. 338,1,1,1,1,1,1,1,1,1,1,0.788828941121697,0.758411260416266,0.824206933601759,0.690757742059883,0.717618776067626,0.695396144957282,0.763019124268554,0.851825429093093,0.851574942158535,0.860562528733164,0.8747059108885,0.864416651399806,0.928609620034695,0.991202082298696,0.92302336089313,0.97661844201386,0.954584307447076,0.922284663170576,0.965817648395896,0.951725415177643,1
Sample No. 339,1,1,1,1,0.815974485456478,0.831971479150467,0.814243887075223,0.795256303112488,0.747766471830197,0.757183867566288,0.768705138495658,0.873604309465736,0.856736203491688,0.876392896281555,0.888753432374448,0.886714382581413,0.98828973883763,0.972531866971403,0.946083959583193,0.921364451963455,0.953865708895028,0.929412385448813,0.989511823058128,0.951311730388552,1,1,1,1,1,1,1
