Sim No.,Lambda,Year 0,Year 1,Year 2,Year 3,Year 4,Year 5,Year 6,Year 7,Year 8,Year 9,Year 10,Year 11,Year 12,Year 13,Year 14,Year 15,Year 16,Year 17,Year 18,Year 19,Year 20,Year 21,Year 22,Year 23,Year 24,Year 25,Year 26,Year 27,Year 28,Year 29,Year 30
885,0,64372,64882.1821468974,65642.2132590636,64737.9518624927,62010.5862192027,40426.7737215892,27469.584507933,19565.4170028767,15089.153700314,10383.680773965,6940.56508342676,4237.72846126159,2402.83210069511,835.519114072135,1.54481290763704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
886,0,64372,63062.0722766815,62716.6812408906,60003.0962030913,57976.4009140915,56147.9788404128,53009.2062273345,47832.3100560578,45476.6461286898,43160.453460834,29527.9893868154,22545.4950001729,16459.1182044601,11597.3207823058,6998.86523035882,3567.83762835318,1096.62802482282,46.0461925465096,0,0,0,0,0,0,0,0,0,0,0,0,0
887,0,64372,59985.5065336044,56771.1781849287,39972.7794392765,28973.7479365552,19946.4939951042,13109.1089690418,8710.86934596623,4389.58487557323,2045.54063287033,446.401631950094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
888,0,64372,65691.2467530964,62931.6841866998,43357.3234629781,28440.1617944608,19373.3837871033,14178.7712084265,10051.7742328401,6415.42403146894,3665.63833327126,1710.26654071019,184.512567059477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
889,0.912119615159437,64372,62531.296711631,60435.1134617244,56458.7595577647,52178.1812649854,49012.2434306706,45043.4390716933,43159.6540739023,40153.0511202659,37660.0297918729,36855.6090824294,35508.5134247193,32113.5747411196,31697.7313483172,30863.7919905943,30310.845473788,30739.7466935091,30596.176915474,29243.0597303699,29294.8054853785,26478.5669441884,24825.7215796454,23947.9464275598,23761.9538576595,21519.7626327459,20571.3431011671,18765.9056443703,11600.9992990414,7447.37353168187,3916.9318922511,3008.14834562887
890,0,64372,60509.7146530263,42460.9116382681,34949.8694215406,23828.7996209809,16767.8538721207,11648.8095299278,6643.5924996999,3639.43353221129,1695.88016020904,138.877167052636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
891,0,64372,60224.4757193236,57112.1009595641,52636.6655105268,52440.3244316753,51490.3651633204,54143.8227309317,55866.153756901,54900.5818759879,40039.3357150003,31389.1033225341,22329.4588218494,15866.0185153752,10677.1907818673,7541.64401495872,4862.9995522175,2675.42517855555,988.914026783789,26.0281841108037,0,0,0,0,0,0,0,0,0,0,0,0
892,0,64372,60831.2267986102,43553.0110702768,31597.1266511236,23547.991563685,17357.6171583628,10485.6373808445,6779.69665223393,4482.21163429162,2715.87213675602,1009.18338496581,41.6246752931513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
893,0,64372,61453.7762048404,44042.8916335951,30535.1324532129,21912.3739348659,15631.3279247112,9408.10269707713,5732.06839603032,3597.49737959845,1685.53746293387,131.753078195228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
894,0,64372,60230.267276165,58802.1110814504,55808.3708954496,57278.9813626803,54000.9679343085,51752.0642312106,48710.9210796467,44798.3858107715,42657.818013774,38091.1930038347,26440.1575060202,17235.4840159587,13512.893935793,8822.02495663587,6090.12899837953,3203.57080349809,1388.17910354094,90.1049664914933,0,0,0,0,0,0,0,0,0,0,0,0
895,0,64372,61292.2497031373,56698.7851625933,42026.5377528123,32147.1875541291,24877.9687387567,17543.5437891049,10253.3918281254,6492.94954494854,3461.70568339441,1389.05463131169,88.8535064144296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
896,0,64372,57116.9156983216,47590.6155908415,30542.6690251956,22692.5032102513,14082.0987675025,9836.81465079084,5716.74294990557,2769.47021719523,1052.4985185238,5.33719028665108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
897,0,64372,61955.8248710042,61024.1726894459,56474.098216005,52548.0231919177,50997.1634340186,49882.1671739625,48932.501490013,47130.744920652,44130.0610199218,42819.5476439715,36772.833142693,28925.2416234045,21926.6799143797,15568.8551980843,9713.73753739758,6041.16974181322,3292.22728341916,1234.73359823178,71.4411322851022,0,0,0,0,0,0,0,0,0,0,0
898,0,64372,62811.0774987833,63819.0201669786,58910.7521361917,54070.5731190445,53570.5911477026,42079.395418028,31542.7068939437,22461.5442083963,14656.3556564041,10074.8780151961,6153.29438616816,3118.34075861692,1638.47247766579,162.540598594003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899,0,64372,64119.7924912373,64728.9471051261,64123.771238393,63205.0196295261,57102.1430562454,38664.9842386458,27302.9792761116,18890.9266479579,13621.0658460038,8266.27885160034,4183.29304079559,1872.42095175032,312.456575392332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900,0.894357146225869,64372,60928.4325596946,61211.804676829,61997.6476911258,60974.381670356,57588.8609588616,56739.6364678737,55671.4381913444,53705.8275167388,57301.3184824153,54137.1869128778,52118.77781755,50183.6241690785,47296.9628325976,47353.3291960182,47131.6769765863,44133.7187170538,43922.7138234248,43345.8618912154,41674.7483193861,39338.4612475059,39529.4815682327,36846.8996044333,33486.2906670431,23435.6603713919,16918.5277243933,10980.7336077306,6622.44196125312,4183.41492272304,1710.33357949356,1278.00749587278
901,0,64372,64185.5449599414,60142.7885824956,57602.5466651804,60379.98838306,59067.467633581,38142.2691484816,27959.7033893825,16943.0524122705,11394.1527656737,6624.71068093546,4058.39185991852,1623.69106728939,86.6909200404505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
902,0,64372,59036.925470986,45904.0218887855,32831.8223184873,19940.5886093167,15601.9029164902,11308.0073121569,7512.11191028543,4430.73181903955,2707.02505605277,963.923755022274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
903,0.950232956880349,64372,63819.7883638292,65106.0112844169,63794.7148850406,60228.8002813124,59446.142652246,53742.5590066598,50974.5554138463,49992.5588053221,47509.0457438051,43658.5368729376,40755.7525243225,40454.5419502186,39837.9506356383,37784.1830656571,36916.6645171055,32330.9451740755,30018.0991457997,28300.4352996676,27417.738171995,26509.2952138597,26237.3913765513,25461.0166130094,23068.8006201185,22765.9271143686,19894.6761487296,17861.9832960571,15891.2907990566,15098.3466314918,13642.8264547372,13570.16276623
904,0,64372,57622.0085142548,56941.6935288453,56327.7091925619,53765.1271003145,53913.1987622407,53227.2810726848,50904.4200728744,48737.0245116682,48028.4390484141,45687.7343502938,32841.8566429261,23607.1291401473,14770.9398263875,9684.7408267818,5650.87532174814,3031.94582535235,1084.85788534744,39.5164479866138,0,0,0,0,0,0,0,0,0,0,0,0
905,0,64372,65044.0774351206,60777.733465791,58978.2192734361,58906.79569562,56268.8318460945,55708.2541846494,56742.644490854,54090.8222025537,52400.0406056304,50422.3453522836,49363.0076865486,38444.3247362903,29035.9308296808,22397.230539606,16107.9642641401,11130.4640984521,8009.25630129244,5657.19001477189,3444.0214017086,1831.43177988419,414.301811791229,0,0,0,0,0,0,0,0,0
906,0,64372,60266.0732605974,59001.6226412373,59063.4831708529,55249.5835771992,56409.2164688774,52693.4031552477,50263.4014289572,50930.0420841188,50896.4560039431,51019.6685501665,49259.4924152844,50298.9179126004,51588.4457296444,47952.0752536073,44025.7566129157,32316.7551698299,23891.8209189324,18306.9561966793,13474.2203772311,8415.94014115835,4895.22661062102,2504.44974380312,844.198430889091,0,0,0,0,0,0,0
907,0.917445682354073,64372,60658.4916929249,60337.3766852541,57144.0670284443,52858.1184185678,51069.1236485504,49168.8134282491,47803.8361015815,45989.2565466335,43590.0448692877,40694.0737350053,38041.3242403349,36832.8475293424,34291.879485706,32368.3335170764,30572.9038436324,30612.6763908199,29163.4358853471,26977.5908132821,26357.8432868336,24790.5544462907,23332.9551568983,20563.6327228008,19344.3359658089,18182.5416845622,17516.8437716192,15917.7691980785,14146.7622130431,8690.93209424531,5123.36269275597,4010.25482594919
908,0,64372,60003.5610326054,59319.0101378229,59255.5473183985,43014.0137253786,30165.6849889885,20286.9273195359,12569.7602976633,8250.89178699331,5148.43096900724,2967.70665057161,1249.66477011033,35.4107297335185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
909,0,64372,63036.3708247399,60504.2989050212,57300.8174530405,37991.8726104029,24559.0217741571,16342.2847673591,11175.1342001043,6809.0006226869,4089.10834105769,1915.79935850691,470.874870114827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
910,0,64372,64240.0641146691,65703.3983075802,61978.7295350964,61491.2271957057,55036.7374800039,40938.2605860984,27568.6539496148,21715.7596352966,14613.899732689,9722.8265025949,5542.50295990564,2348.50353198843,712.639562445226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
911,0,64372,66582.0856082613,65484.7097698734,62505.0236293709,61493.4951289898,58850.3810692189,57400.1291590709,54578.707298318,51723.1426636377,47809.2413351391,48386.6230084053,44877.0439823787,31838.7014207352,24309.7477870932,19063.4938173797,13346.4955148155,8679.70490170325,4618.41924342173,2182.47192557198,558.948772941773,0,0,0,0,0,0,0,0,0,0,0
912,0.957037430207455,64372,65475.4133197223,63332.328098297,64217.9454308125,61655.0814811285,60380.088336567,61972.0023142376,62649.3366475673,59226.781100996,60558.7318658075,56944.0090529121,59416.2836381407,55846.3672889806,56356.6427126228,52945.6731877239,50358.6952856696,50430.7294010687,52083.3741026593,50551.5611786057,46516.7601415202,44255.839264069,43168.0387800262,40829.1608869348,40454.6041652166,39607.7780167743,35239.7619551792,33280.3404551392,31112.0860529149,28990.1457899298,21427.7789661376,15800.0956336702
913,0,64372,61422.7212690075,42091.1473025089,33292.5533307181,23489.9542044752,17179.4527898262,12418.6357766458,7939.79843099817,4903.08224567824,3241.66703140537,1503.22681661245,97.4936984731056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
914,0,64372,64567.9566671229,62487.3841183785,58292.0099913623,57450.476369346,55204.4213957652,37688.3411140376,28429.2783769636,21662.8060057469,15026.9482456072,9425.8918903736,6100.571646134,3420.59471574798,1758.48488649923,263.446001960113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
915,0,64372,58778.2662987095,56889.3857128647,52677.8578505379,48556.6186843645,48352.1339503849,48017.1471123865,44262.6616232563,41895.1075924216,39485.0776038389,37659.0032697316,35760.4483649751,36066.1173572687,35665.6403248071,32814.2732371872,23028.6997231722,14116.2431304233,9521.09187032487,6606.64405808494,2947.47717985085,768.037594651017,0,0,0,0,0,0,0,0,0,0
916,0,64372,65354.6352936238,64137.2059169157,63316.8753323714,61254.3247640175,54009.0217507559,40137.4319414433,25832.2294095446,19096.6029817634,12740.2990282846,8145.98829792041,4693.07737916854,2393.1001083341,832.227558122687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917,0,64372,63037.1435955071,60890.2791017031,58152.2745881833,53054.5006724229,55350.6576921389,54784.8835926528,53646.1713214023,51363.5567840326,48897.3791488801,47590.0264695709,46822.4269566334,44515.6075563702,45047.2047388222,40682.031871527,38273.0894012512,24305.605232813,15305.0171340926,10712.3915356141,6069.63306393648,3251.66560011685,776.573418865533,0,0,0,0,0,0,0,0,0
918,0,64372,60512.7018215193,58259.7526051076,57230.47787311,55097.3561825069,51154.8602846534,48401.9780960206,48402.6018556531,47296.8803495785,47063.6169137101,47904.722211363,46345.6958001431,44396.1967907957,42467.5023113109,42652.5819594716,42875.496755418,41424.3820777435,41357.2975185655,40884.3715847565,39190.0996515027,27403.3296523325,21829.6210477252,17088.2904414865,11007.3364743899,6770.35386124255,3549.45859918231,1268.34665262152,61.880214403296,0,0,0
919,0,64372,65551.4303662295,63434.7928718981,41748.4888422186,34589.1235746235,28691.9401568265,20690.7253493201,13534.1459917951,9788.63642256766,6203.35927391759,4090.89612866051,2125.03299411681,645.06716933606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
920,0.964707678525865,64372,62809.5772817044,61534.603626536,59164.9082497322,54978.5961778338,52745.2736648139,52126.5154603411,53942.3344999883,50849.7485870963,49073.6232528498,48909.3299976591,50833.902382799,48382.7399473791,48999.3789226173,47602.4840239546,46090.3815813082,42949.3102519971,42434.6873276874,41943.205642235,39799.5768763741,38022.2381522944,37314.8223529933,35177.3434882006,34150.9720261815,32369.144024203,29733.061838145,29511.92419519,30489.6568015343,29415.384607132,27025.7188291601,21121.3831583364
921,0.885850966602839,64372,60182.7872750577,57186.1329031567,53363.099070363,52831.886330094,53540.1669471785,52119.4036648286,50101.6847534235,49039.0381353867,43624.2812451,40036.4630417655,38796.4877873851,36208.4019492674,34599.4160239357,31833.2568019685,28633.4991745635,26824.3922014032,24828.7973762923,22909.3235959878,20609.7712327871,18857.0441271028,17092.9640984321,15514.7219924897,13305.9942571906,11950.7141932567,11026.1833924027,9289.05377344912,7249.25117177136,4044.68633542666,1486.1336217228,1062.63624564965
922,0,64372,62525.9099769297,58966.957865412,57739.1131169835,54488.5905379064,37819.9061858844,26168.0612556735,18351.2949286253,13700.9164881292,9730.39562513455,5298.29542479468,3005.81759238162,1422.05311020603,110.38293471703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
923,0.912581564691936,64372,65284.3958568493,64476.5401678729,63149.7745537412,63805.5497886438,61977.9938592359,62769.5852088257,60512.7229674371,57406.4464044254,53634.5637559461,52788.7137833182,51944.390633553,48179.7203569181,46509.9292832159,47338.8085942718,48808.3124786702,49931.5872406069,45468.0603207306,41467.6965887136,40557.5394504016,38891.7396173277,38225.6769801925,34342.7807131901,35087.6869287826,30411.5138107644,19995.489475704,14568.8876874352,8977.38678978451,6130.49238378249,3759.33334145087,2984.8906277747
924,0.971333616300109,64372,65906.6258247805,68155.2692655217,68825.1183907198,66334.0601681488,65956.2995584558,65716.7164276994,64258.5841997356,63019.6714120402,60359.3806604476,56901.5103943096,55199.9967350137,54236.4871909623,55836.6765891291,54498.4407175937,49419.3440628599,48724.9712863384,47143.9338666768,44337.3078592402,43341.7078003455,41529.2859909519,40741.3170322576,36975.2235202938,35118.3724536404,34894.9520790495,32855.6710604784,30899.236612777,28497.9024031249,26624.8506574031,25106.8464580108,26374.0121665732
925,0,64372,57401.3936792958,53480.3265596457,49725.9812606965,49490.3086820389,37540.3173465796,24728.4231098383,18218.4194372555,10902.251486073,6446.33327956443,3406.25226061676,1175.37663909506,42.8572222153197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
926,0,64372,63864.3121547914,61970.7101058136,61686.6151713832,60691.3281190642,56281.1879732046,56404.2600559472,56624.6106194999,57019.8672424327,54139.5739074028,53156.0830544291,53066.4951382405,50477.9141898796,49407.4690599323,45621.0773081817,44015.8071869578,41886.7921620597,38096.0964592709,38018.0107580888,35207.1645676248,33163.5193498884,30252.0328948142,21269.2804812734,14080.6206444867,8917.89502993615,5148.72050676239,2446.08394963291,578.989628610152,0,0,0
927,0,64372,61286.2306328766,60185.4496578862,56975.706494806,52796.3839279188,50760.63348485,46357.2680397771,30617.9323072321,21882.3144662653,14123.1699023484,9506.18211731819,6270.12688634994,3222.89010474796,1050.76364045025,49.8235103631823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
928,0,64372,59733.1158237095,58141.8068034017,54037.1129094879,54534.9426998382,54051.9595531019,51763.7177500551,52691.3965244181,48519.137199019,46868.0124682995,43943.1293811887,42679.5140646759,42033.6319912419,41109.7540691894,38830.9013600119,38618.8087500427,36269.2807888825,33280.7487137818,32001.4578805429,31500.1020183829,30104.0225293561,26962.7036071992,23996.5621382645,16827.4839808632,10496.0496895097,6266.26481742361,3586.41230096253,1137.89306883765,40.4219766137163,0,0
929,0,64372,59780.5199994398,58329.1898775165,42734.0124901118,30376.1206224147,20278.5540590667,17018.5591551129,11518.541399805,6558.31888951564,3673.74174313973,1735.14638012482,255.78351847681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
930,0,64372,64139.8191015288,61902.2740030194,58509.8086101534,56261.5478231854,54808.0839717815,48990.3657348771,35023.8112101026,24137.7443078483,16820.4484518296,11577.162787589,6950.97160207691,4501.5095597877,1839.48190470867,276.169767005064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
931,0,64372,59945.26101991,53206.1296082485,49825.8675734418,37858.0028256629,30391.5051513601,24287.6485816177,16058.2571100349,12106.9551313894,7569.72624403393,4572.480053545,2311.31218560452,795.611550962494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
932,0,64372,66767.6615022085,65328.7252863367,61070.4234918436,58470.0290782461,41174.2308310795,28055.7872388274,21291.8621442083,14117.3963012361,10015.2895219021,6453.59152351978,3582.68232224687,1753.16619659737,226.366722167928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
933,0,64372,57571.6082516191,55929.2955984509,51933.1298426515,50569.7807877873,51265.1877736643,46602.2666051531,43407.1138572655,32310.2997536909,23516.3962051192,17220.4718533389,11979.5445274423,8299.99550552257,5314.36305120794,2926.24315545598,1334.76238602335,52.3747385964176,0,0,0,0,0,0,0,0,0,0,0,0,0,0
934,0.924203937679205,64372,60019.4103765233,61222.016150475,58643.3849882223,57344.6066999605,58916.6876795913,54640.443376596,54691.6030845642,53343.0308292399,51454.0717649316,51039.0941759315,47219.2238039243,45723.633968181,46130.818854375,46507.5665923932,46217.1562551513,44411.6835863811,44305.9159482532,43575.9706566304,43314.6304133466,41924.0607190272,39615.9068065531,37354.6610942914,35161.9946683837,34962.4141528038,33920.7704626781,23284.7542886151,16839.7940340817,9974.54902351349,6061.33781662095,4477.41588816951
935,0,64372,61613.5745651948,56502.1767610449,49780.6960279534,48344.3970162603,43411.857570812,29776.8644094206,20011.7720152448,15320.6608064868,9950.1849927727,6001.82538975855,2835.77772759366,744.020575029718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,0,64372,63756.9661461508,65396.5722218518,62936.6319108311,57469.0414225399,43174.0516289247,30788.3036904902,22278.7862123516,16000.9433342483,11071.5402576469,7026.32195892213,3505.50188852773,1634.44794756217,168.439671421682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
937,0,64372,62829.6591780607,62143.7727922764,59916.399067468,57689.8435638314,57136.6028605907,53136.872108819,55329.6231018945,55726.2402426103,50758.8609475932,36460.3207621437,23595.7649057699,15409.4883038156,10454.5932897202,6859.43590832772,4011.15667289639,1417.33844204194,125.069030205393,0,0,0,0,0,0,0,0,0,0,0,0,0
